#ID_RSSD_PREDECESSOR,ID_RSSD_SUCCESSOR,D_DT_TRANS,TRNSFM_CD,ACCT_METHOD,DT_TRANS
1076392,1075612,"06/02/1995 00:00:00",1,0,19950602
1076404,1442568,"12/29/1989 00:00:00",1,0,19891229
1076413,1072442,"08/13/2003 00:00:00",1,0,20030813
1076459,1076011,"02/01/1992 00:00:00",1,0,19920201
1076477,1141599,"06/06/2000 00:00:00",1,0,20000606
1076507,1076338,"04/27/1993 00:00:00",1,0,19930427
1076516,3147625,"01/01/2003 00:00:00",1,0,20030101
1076534,1076217,"12/31/1989 00:00:00",1,0,19891231
1076543,1131741,"07/01/1994 00:00:00",1,0,19940701
1076552,1075911,"12/30/1986 00:00:00",1,0,19861230
1076561,1076217,"10/21/1992 00:00:00",1,0,19921021
1076570,1074156,"08/28/1999 00:00:00",1,0,19990828
1076589,1076570,"12/22/1987 00:00:00",1,0,19871222
1076600,4517261,"04/01/2021 00:00:00",1,0,20210401
1076637,1076374,"09/01/1989 00:00:00",1,0,19890901
1076655,792127,"09/17/1993 00:00:00",1,0,19930917
1076664,1442568,"06/25/1994 00:00:00",1,0,19940625
1076682,1076477,"09/01/1998 00:00:00",1,0,19980901
1076703,1426960,"12/15/2019 00:00:00",1,0,20191215
1076712,1033993,"05/31/1996 00:00:00",1,0,19960531
1076721,210724,"11/15/1988 00:00:00",1,0,19881115
1076730,1073560,"06/30/1996 00:00:00",1,0,19960630
1076749,1116092,"03/16/1995 00:00:00",1,0,19950316
1076758,1135776,"06/01/1987 00:00:00",1,0,19870601
1076767,3605826,"05/01/2012 00:00:00",1,0,20120501
1076776,2173092,"01/09/1998 00:00:00",1,0,19980109
1076833,1148619,"08/09/2002 00:00:00",1,0,20020809
1076842,1076879,"11/16/1990 00:00:00",1,0,19901116
1076851,1076879,"01/01/1988 00:00:00",1,0,19880101
1076897,1195275,"09/30/1998 00:00:00",1,0,19980930
1076918,1831715,"01/01/1991 00:00:00",1,0,19910101
1076936,1073805,"08/02/1993 00:00:00",1,0,19930802
1076954,2173092,"02/28/2000 00:00:00",1,0,20000228
1076990,2036450,"09/15/1999 00:00:00",1,0,19990915
1077018,1424096,"05/02/1992 00:00:00",1,0,19920502
1077027,1902110,"12/21/1999 00:00:00",1,0,19991221
1077081,1073551,"06/24/1995 00:00:00",1,0,19950624
1077120,1074156,"12/07/2019 00:00:00",1,0,20191207
1077175,1131787,"09/30/1986 00:00:00",1,0,19860930
1078136,1148619,"09/20/2003 00:00:00",1,0,20030920
1078163,1080465,"01/03/1997 00:00:00",1,0,19970103
1078239,1077081,"01/29/1990 00:00:00",1,0,19900129
1078275,1216554,"06/01/1988 00:00:00",1,0,19880601
1078305,1073823,"07/02/1992 00:00:00",1,0,19920702
1078332,3242838,"07/01/2004 00:00:00",1,0,20040701
1078426,1078604,"10/01/1999 00:00:00",1,0,19991001
1078529,1069778,"06/01/2021 00:00:00",1,0,20210601
1078604,3242838,"11/04/2006 00:00:00",1,0,20061104
1078677,1130892,"01/17/1986 00:00:00",1,0,19860117
1078716,1076758,"06/09/1986 00:00:00",1,0,19860609
1078761,116237,"01/01/1991 00:00:00",1,0,19910101
1078770,116237,"01/01/1991 00:00:00",1,0,19910101
1078798,116237,"01/01/1991 00:00:00",1,0,19910101
1078800,116237,"01/01/1991 00:00:00",1,0,19910101
1078819,1148619,"09/20/2003 00:00:00",1,0,20030920
1078837,116237,"01/01/1991 00:00:00",1,0,19910101
1078921,2277860,"11/16/2005 00:00:00",1,0,20051116
1078976,1078604,"08/31/1985 00:00:00",1,0,19850831
1079058,1079067,"01/01/1991 00:00:00",1,0,19910101
1079106,1079076,"11/21/1986 00:00:00",1,0,19861121
1079115,1079076,"11/21/1986 00:00:00",1,0,19861121
1079142,1479591,"12/29/1982 00:00:00",1,0,19821229
1079188,1079076,"11/21/1986 00:00:00",1,0,19861121
1079209,1079076,"11/21/1986 00:00:00",1,0,19861121
1079281,1073551,"06/05/1997 00:00:00",1,0,19970605
1079366,794578,"01/01/1995 00:00:00",1,0,19950101
1079414,794578,"01/01/1995 00:00:00",1,0,19950101
1079441,1073551,"11/01/2004 00:00:00",1,0,20041101
1079526,1079375,"12/30/2004 00:00:00",1,0,20041230
1079544,451965,"07/01/2011 00:00:00",1,1,20110701
1079638,1073757,"01/09/1996 00:00:00",1,0,19960109
1079674,1073823,"03/01/1996 00:00:00",1,0,19960301
1079692,1101810,"03/01/1996 00:00:00",1,0,19960301
1079704,1148619,"08/09/2002 00:00:00",1,0,20020809
1079740,1086533,"06/05/2011 00:00:00",1,0,20110605
1079843,1078332,"09/13/1996 00:00:00",1,0,19960913
1079900,1079889,"12/31/1986 00:00:00",1,0,19861231
1079919,1079889,"12/31/1986 00:00:00",1,0,19861231
1079928,61739,"01/09/1987 00:00:00",1,0,19870109
1079937,1079889,"12/31/1986 00:00:00",1,0,19861231
1079946,1078426,"05/01/1998 00:00:00",1,0,19980501
1080148,1077120,"01/01/2000 00:00:00",1,0,20000101
1080157,947936,"07/19/1991 00:00:00",1,0,19910719
1080175,1254190,"01/01/1988 00:00:00",1,0,19880101
1080184,1077166,"01/01/1988 00:00:00",1,0,19880101
1080205,679433,"10/26/1990 00:00:00",1,0,19901026
1080214,1079441,"06/19/1998 00:00:00",1,0,19980619
1080287,1080214,"01/01/1987 00:00:00",1,0,19870101
1080353,1023453,"04/02/1986 00:00:00",1,0,19860402
1080371,1068294,"11/16/1998 00:00:00",1,0,19981116
1080401,1078846,"01/19/1990 00:00:00",1,0,19900119
1080429,1097614,"01/01/1987 00:00:00",1,0,19870101
1080438,1080447,"01/01/1989 00:00:00",1,0,19890101
1080447,606046,"12/31/1989 00:00:00",1,0,19891231
1080456,1097632,"01/01/1987 00:00:00",1,0,19870101
1080483,1084539,"05/31/1990 00:00:00",1,0,19900531
1080540,1083671,"12/22/1986 00:00:00",1,0,19861222
1080661,1399701,"01/01/1993 00:00:00",1,0,19930101
1080670,1085509,"05/08/1999 00:00:00",1,0,19990508
1080764,1080148,"07/01/1987 00:00:00",1,0,19870701
1080782,1085509,"01/01/1987 00:00:00",1,0,19870101
1080988,1079441,"01/11/1995 00:00:00",1,0,19950111
1081033,1138889,"01/01/1987 00:00:00",1,0,19870101
1081042,2007834,"12/08/1992 00:00:00",1,0,19921208
1081060,1074156,"08/01/2006 00:00:00",1,0,20060801
1081079,1080465,"12/04/2007 00:00:00",1,0,20071204
1081088,1086533,"01/14/1995 00:00:00",1,0,19950114
1081118,1082067,"07/01/2019 00:00:00",1,0,20190701
1081145,1080988,"08/13/1993 00:00:00",1,0,19930813
1081181,1083251,"12/17/1997 00:00:00",1,0,19971217
1081248,1141786,"12/30/1995 00:00:00",1,0,19951230
1081323,1078752,"05/16/1987 00:00:00",1,0,19870516
1081341,1085013,"04/15/1995 00:00:00",1,0,19950415
1081378,1137828,"10/25/2018 00:00:00",1,0,20181025
1081387,1076776,"09/30/1997 00:00:00",1,0,19970930
1081417,1078332,"08/10/2000 00:00:00",1,0,20000810
1081444,1074156,"06/14/2000 00:00:00",1,0,20000614
1081480,1079076,"08/01/1985 00:00:00",1,0,19850801
1081538,2385493,"04/03/2020 00:00:00",1,0,20200403
1081547,1241314,"06/29/1985 00:00:00",1,0,19850629
1081556,1139046,"05/01/1987 00:00:00",1,0,19870501
1081583,1081239,"01/13/2004 00:00:00",1,0,20040113
1081695,4036324,"01/01/2017 00:00:00",1,0,20170101
1081761,3153242,"05/28/2004 00:00:00",1,0,20040528
1081770,1085880,"01/01/1991 00:00:00",1,0,19910101
1081789,1080148,"07/31/1985 00:00:00",1,0,19850731
1081800,1357091,"06/23/1997 00:00:00",1,0,19970623
1081819,2909554,"08/02/2016 00:00:00",1,0,20160802
1081837,1082067,"06/21/1996 00:00:00",1,0,19960621
1081864,1078332,"04/01/1998 00:00:00",1,0,19980401
1081891,1249392,"06/01/1988 00:00:00",1,0,19880601
1081903,1080371,"10/03/1995 00:00:00",1,0,19951003
1081912,1097771,"04/01/2005 00:00:00",1,0,20050401
1081921,93721,"04/01/2003 00:00:00",1,2,20030401
1081930,1130892,"01/10/1985 00:00:00",1,0,19850110
1081985,1105069,"12/11/1991 00:00:00",1,0,19911211
1081994,1105069,"12/11/1991 00:00:00",1,0,19911211
1082003,1081994,"11/13/1991 00:00:00",1,0,19911113
1082085,1076776,"08/01/1985 00:00:00",1,0,19850801
1082106,2385215,"03/01/1996 00:00:00",1,0,19960301
1082115,2467175,"01/01/1998 00:00:00",1,0,19980101
1082133,1068762,"02/02/1998 00:00:00",1,0,19980202
1082263,1082067,"06/28/1985 00:00:00",1,0,19850628
1082272,1086654,"08/01/1995 00:00:00",1,0,19950801
1082281,1081097,"01/01/1993 00:00:00",1,0,19930101
1082302,2239381,"09/15/1994 00:00:00",1,0,19940915
1082469,1082067,"05/23/2015 00:00:00",1,0,20150523
1082487,1072291,"03/12/1988 00:00:00",1,0,19880312
1082535,1080148,"03/31/1987 00:00:00",1,0,19870331
1082562,1097771,"07/01/2007 00:00:00",1,0,20070701
1082571,1080371,"08/31/1985 00:00:00",1,0,19850831
1082580,1080371,"11/15/1998 00:00:00",1,0,19981115
1082599,1077120,"06/01/1985 00:00:00",1,0,19850601
1082610,1079638,"07/01/1990 00:00:00",1,0,19900701
1082629,1086533,"02/01/1995 00:00:00",1,0,19950201
1082656,1079740,"01/08/1985 00:00:00",1,0,19850108
1082740,1097614,"12/05/1998 00:00:00",1,0,19981205
1082759,1081136,"07/01/1986 00:00:00",1,0,19860701
1082768,1080465,"06/24/1985 00:00:00",1,0,19850624
1082807,1134162,"07/11/1985 00:00:00",1,0,19850711
1082861,1083439,"02/01/1992 00:00:00",1,0,19920201
1082870,1135002,"01/01/2013 00:00:00",1,0,20130101
1082900,1097771,"08/01/2000 00:00:00",1,0,20000801
1082919,1080465,"03/30/1987 00:00:00",1,0,19870330
1082937,1086533,"11/15/1996 00:00:00",1,0,19961115
1082946,3347274,"08/31/2005 00:00:00",1,0,20050831
1082964,1077120,"10/01/1998 00:00:00",1,0,19981001
1082982,1072291,"01/04/1988 00:00:00",1,0,19880104
1083000,1076918,"01/01/1987 00:00:00",1,0,19870101
1083046,1138311,"10/01/1986 00:00:00",1,0,19861001
1083064,1082106,"09/30/1985 00:00:00",1,0,19850930
1083082,1097614,"10/31/1998 00:00:00",1,0,19981031
1083121,1078921,"08/01/1994 00:00:00",1,0,19940801
1083130,1074156,"06/16/2000 00:00:00",1,0,20000616
1083149,1079740,"10/26/1996 00:00:00",1,0,19961026
1083167,1080371,"02/18/1995 00:00:00",1,0,19950218
1083206,1831715,"09/05/1992 00:00:00",1,0,19920905
1083215,1078921,"08/01/1985 00:00:00",1,0,19850801
1083233,1083224,"12/09/2008 00:00:00",1,0,20081209
1083242,1140592,"01/01/1990 00:00:00",1,0,19900101
1083251,1074156,"06/08/2001 00:00:00",1,0,20010608
1083260,1078604,"04/02/1988 00:00:00",1,0,19880402
1083288,1130892,"04/16/1985 00:00:00",1,0,19850416
1083297,1079740,"02/28/1997 00:00:00",1,0,19970228
1083327,1084575,"07/01/1994 00:00:00",1,0,19940701
1083336,2291914,"06/01/2011 00:00:00",1,0,20110601
1083354,1078846,"03/01/2003 00:00:00",1,0,20030301
1083363,1080371,"07/01/1985 00:00:00",1,0,19850701
1083381,1080371,"08/04/1995 00:00:00",1,0,19950804
1083448,1130892,"07/30/1985 00:00:00",1,0,19850730
1083505,1081060,"03/15/1994 00:00:00",1,0,19940315
1083514,2731858,"10/17/1998 00:00:00",1,0,19981017
1083523,1081136,"07/01/1986 00:00:00",1,0,19860701
1083550,1078846,"03/31/1987 00:00:00",1,0,19870331
1083569,2173092,"12/22/1995 00:00:00",1,0,19951222
1083578,1072291,"04/29/1988 00:00:00",1,0,19880429
1083596,2467175,"07/07/1998 00:00:00",1,0,19980707
1083608,1078332,"08/25/1986 00:00:00",1,0,19860825
1083635,3488850,"04/01/2015 00:00:00",1,0,20150401
1083653,1081622,"02/27/1990 00:00:00",1,0,19900227
1083662,1135776,"09/01/1987 00:00:00",1,0,19870901
1083671,1082067,"07/01/2014 00:00:00",1,0,20140701
1083710,1076758,"12/31/1985 00:00:00",1,0,19851231
1083747,1078332,"04/12/1997 00:00:00",1,0,19970412
1083765,1080371,"02/18/1995 00:00:00",1,0,19950218
1083774,1977154,"04/15/1997 00:00:00",1,0,19970415
1083792,1071968,"08/30/1988 00:00:00",1,0,19880830
1083804,1247594,"04/30/1988 00:00:00",1,0,19880430
1083822,1247594,"04/30/1988 00:00:00",1,0,19880430
1083831,271136,"04/30/1988 00:00:00",1,0,19880430
1083840,1085509,"05/21/2005 00:00:00",1,0,20050521
1083859,2650315,"09/30/1999 00:00:00",1,0,19990930
1083877,2467175,"12/31/1998 00:00:00",1,0,19981231
1083886,1078426,"07/01/1988 00:00:00",1,0,19880701
1083907,1085255,"01/01/2006 00:00:00",1,0,20060101
1083943,1023387,"04/01/1995 00:00:00",1,0,19950401
1084034,1078529,"01/16/1998 00:00:00",1,0,19980116
1084043,2854092,"01/01/2000 00:00:00",1,0,20000101
1084070,1078846,"03/28/1990 00:00:00",1,0,19900328
1084089,2239381,"05/05/1995 00:00:00",1,0,19950505
1084128,2385493,"11/01/2018 00:00:00",1,0,20181101
1084137,3200874,"06/01/2004 00:00:00",1,0,20040601
1084146,1080465,"09/16/1997 00:00:00",1,0,19970916
1084182,1084539,"09/02/1992 00:00:00",1,0,19920902
1084212,3851191,"02/15/2014 00:00:00",1,0,20140215
1084249,1078846,"05/29/1985 00:00:00",1,0,19850529
1084258,1132104,"08/27/1999 00:00:00",1,0,19990827
1084267,1080803,"08/01/1988 00:00:00",1,0,19880801
1084276,1084847,"04/20/1996 00:00:00",1,0,19960420
1084285,1841732,"12/01/1997 00:00:00",1,0,19971201
1084306,1078332,"06/30/1993 00:00:00",1,0,19930630
1084324,1866155,"05/29/1992 00:00:00",1,0,19920529
1084333,1079740,"08/22/1998 00:00:00",1,0,19980822
1084351,1079731,"04/04/1995 00:00:00",1,0,19950404
1084360,1078426,"03/01/1988 00:00:00",1,0,19880301
1084379,1072291,"12/29/1987 00:00:00",1,0,19871229
1084445,1072291,"05/02/1987 00:00:00",1,0,19870502
1084454,2244545,"07/01/2000 00:00:00",1,0,20000701
1084463,1144031,"07/01/1987 00:00:00",1,0,19870701
1084511,2868129,"03/01/2016 00:00:00",1,0,20160301
1084520,1140592,"06/30/1990 00:00:00",1,0,19900630
1084539,2577702,"06/03/1997 00:00:00",1,0,19970603
1084566,3589560,"11/08/2019 00:00:00",1,0,20191108
1084605,1138012,"10/31/1996 00:00:00",1,0,19961031
1084641,1079562,"10/08/1994 00:00:00",1,0,19941008
1084650,1071968,"12/17/1988 00:00:00",1,0,19881217
1084678,1135776,"06/01/1987 00:00:00",1,0,19870601
1084687,1020229,"02/01/1985 00:00:00",1,0,19850201
1084708,1083130,"12/31/1985 00:00:00",1,0,19851231
1084726,1094369,"12/01/1997 00:00:00",1,0,19971201
1084744,1080652,"01/01/2018 00:00:00",1,0,20180101
1084799,1082816,"01/13/1990 00:00:00",1,0,19900113
1084810,1078426,"01/01/1997 00:00:00",1,0,19970101
1084838,1132298,"03/06/1998 00:00:00",1,0,19980306
1084847,2297297,"03/01/1997 00:00:00",1,0,19970301
1084856,1140592,"01/26/1987 00:00:00",1,0,19870126
1084892,1246681,"04/12/1999 00:00:00",1,0,19990412
